cycle,chamber,race_id,district_id,state,district,election_date,election_type,dem_candidate,gop_candidate,other_candidates,dem_vote_total,gop_vote_total,other_vote_total,total_vote,dem_vote_share,gop_vote_share,actual_dem_margin,actual_winner,has_dem_candidate,has_gop_candidate,major_party_contested,named_candidate_count,named_dem_count,named_gop_count,named_other_count,general_election_party_structure,uncontested,uncontested_dem,uncontested_gop,include_in_major_party_margin_scoring,special_handling_notes,source_name,source_url,retrieved_date
2012,House,CA-11,CA-11,CA,11,2012-11-08,General,GEORGE MILLER,VIRGINIA FULLER,,200743,87136,0,287879,69.73172756609547,30.26827243390452,39.46345513219096,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-12,CA-12,CA,12,2012-11-08,General,NANCY PELOSI,JOHN DENNIS,,253709,44478,0,298187,85.0838567744402,14.9161432255598,70.1677135488804,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-13,CA-13,CA,13,2012-11-08,General,BARBARA LEE,,MARILYN M SINGLETON,250436,0,38146,288582,86.78157334830308,0.0,86.78157334830308,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-14,CA-14,CA,14,2012-11-08,General,JACKIE SPEIER,"DEBORAH \""DEBBIE\"" BACIGALUPI",,203828,54455,0,258283,78.91653728661971,21.083462713380285,57.83307457323943,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-15,CA-15,CA,15,2012-11-08,General,ERIC SWALWELL,,,120388,0,0,231034,52.108347689084724,0.0,52.108347689084724,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-16,CA-16,CA,16,2012-11-08,General,JIM COSTA,BRIAN DANIEL WHELAN,,84649,62801,0,147450,57.40861308918277,42.59138691081723,14.817226178365548,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-17,CA-17,CA,17,2012-11-08,General,MICHAEL M HONDA,EVELYN LI,,159392,57336,0,216728,73.54471964859178,26.455280351408216,47.08943929718357,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-18,CA-18,CA,18,2012-11-08,General,ANNA G ESHOO,DAVE CHAPMAN,,212831,89103,0,301934,70.48924599415767,29.510754005842337,40.97849198831533,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-19,CA-19,CA,19,2012-11-08,General,ZOE LOFGREN,ROBERT MURRAY,,162300,59313,0,221613,73.23577587957385,26.76422412042615,46.4715517591477,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-20,CA-20,CA,20,2012-11-08,General,SAM FARR,JEFF TAYLOR,,172996,60566,0,233562,74.06855567258373,25.931444327416276,48.13711134516745,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-21,CA-21,CA,21,2012-11-08,General,JOHN HERNANDEZ,DAVID G VALADAO,,49119,67164,0,116283,42.24091225716571,57.75908774283429,-15.518175485668584,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-22,CA-22,CA,22,2012-11-08,General,OTTO LEE,DEVIN NUNES,,81555,132386,0,213941,38.12032289276015,61.87967710723985,-23.759354214479693,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-23,CA-23,CA,23,2012-11-08,General,,KEVIN MCCARTHY,TERRY PHILLIPS,0,158161,57842,216003,0.0,73.22166821757105,-73.22166821757105,R,False,True,False,2,0,1,1,R_vs_Other,False,False,False,False,Nonstandard general-election party structure: R_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-24,CA-24,CA,24,2012-11-08,General,LOIS CAPPS,ABEL MALDONADO,,156749,127746,0,284495,55.09727763229582,44.90272236770418,10.194555264591644,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-25,CA-25,CA,25,2012-11-08,General,LEE C ROGERS,"HOWARD P \""BUCK\"" MCKEON",,106982,129593,0,236575,45.22117721652753,54.77882278347247,-9.557645566944943,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-26,CA-26,CA,26,2012-11-08,General,JULIA BROWNLEY,TONY STRICKLAND,,139072,124863,0,263935,52.691761229090496,47.308238770909504,5.383522458180992,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-27,CA-27,CA,27,2012-11-08,General,JUDY CHU,JACK ORSWELL,,154191,86817,0,241008,63.977544313881694,36.022455686118306,27.955088627763395,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-28,CA-28,CA,28,2012-11-08,General,ADAM B SCHIFF,PHIL JENNERJAHN,,188703,58008,0,246711,76.48746914405925,23.512530855940756,52.97493828811849,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-29,CA-29,CA,29,2012-11-08,General,TONY CARDENAS,,DAVID R HERNANDEZ,111287,0,38994,150281,74.05260811413285,0.0,74.05260811413285,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-30,CA-30,CA,30,2012-11-08,General,BRAD SHERMAN,,,149456,0,0,247851,60.300745205788964,0.0,60.300745205788964,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-31,CA-31,CA,31,2012-11-08,General,,GARY G MILLER,,0,88964,0,161219,0.0,55.18208151644657,-55.18208151644657,R,False,True,False,2,0,2,0,R_vs_R,False,False,False,False,Nonstandard general-election party structure: R_vs_R,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-32,CA-32,CA,32,2012-11-08,General,GRACE F NAPOLITANO,DAVID L MILLER,,124903,65208,0,190111,65.70003839861975,34.29996160138025,31.400076797239507,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-33,CA-33,CA,33,2012-11-08,General,HENRY A WAXMAN,,BILL BLOOMFIELD,171860,0,146660,318520,53.955795554439284,0.0,53.955795554439284,D,True,False,False,2,1,0,1,D_vs_Other,False,False,False,False,Nonstandard general-election party structure: D_vs_Other,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-34,CA-34,CA,34,2012-11-08,General,XAVIER BECERRA,STEPHEN C SMITH,,120367,20223,0,140590,85.61561988761648,14.384380112383527,71.23123977523295,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-35,CA-35,CA,35,2012-11-08,General,GLORIA NEGRETE MCLEOD,,,79698,0,0,142680,55.857863751051305,0.0,55.857863751051305,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-36,CA-36,CA,36,2012-11-08,General,RAUL RUIZ,MARY BONO MACK,,110189,97953,0,208142,52.93933948938705,47.06066051061295,5.878678978774106,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-37,CA-37,CA,37,2012-11-08,General,KAREN BASS,MORGAN OSBORNE,,207039,32541,0,239580,86.4174805910343,13.58251940896569,72.83496118206862,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-38,CA-38,CA,38,2012-11-08,General,LINDA T SANCHEZ,BENJAMIN CAMPOS,,145280,69807,0,215087,67.54476095719407,32.455239042805935,35.08952191438813,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-39,CA-39,CA,39,2012-11-08,General,JAY CHEN,EDWARD R ROYCE,,106360,145607,0,251967,42.21187695214056,57.78812304785944,-15.576246095718885,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-40,CA-40,CA,40,2012-11-08,General,LUCILLE ROYBAL-ALLARD,,,73940,0,0,125553,58.8914641625449,0.0,58.8914641625449,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-41,CA-41,CA,41,2012-11-08,General,MARK TAKANO,JOHN TAVAGLIONE,,103578,72074,0,175652,58.96773165121946,41.03226834878054,17.93546330243891,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-42,CA-42,CA,42,2012-11-08,General,MICHAEL WILLIAMSON,KEN CALVERT,,84702,130245,0,214947,39.40599310527711,60.59400689472289,-21.18801378944577,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-43,CA-43,CA,43,2012-11-08,General,MAXINE WATERS,,,143123,0,0,200894,71.24304359512978,0.0,71.24304359512978,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-44,CA-44,CA,44,2012-11-08,General,JANICE HAHN,,,99909,0,0,165898,60.22314916394411,0.0,60.22314916394411,D,True,False,False,2,2,0,0,D_vs_D,False,False,False,False,Nonstandard general-election party structure: D_vs_D,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-45,CA-45,CA,45,2012-11-08,General,SUKHEE KANG,JOHN CAMPBELL,,121814,171417,0,293231,41.54199249056205,58.45800750943795,-16.916015018875903,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-46,CA-46,CA,46,2012-11-08,General,LORETTA SANCHEZ,JERRY HAYDEN,,95694,54121,0,149815,63.87477889396923,36.12522110603077,27.749557787938457,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-47,CA-47,CA,47,2012-11-08,General,ALAN LOWENTHAL,GARY DELONG,,130093,99919,0,230012,56.55922299706102,43.44077700293898,13.118445994122046,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-48,CA-48,CA,48,2012-11-08,General,RON VARASTEH,DANA ROHRABACHER,,113358,177144,0,290502,39.02141809694942,60.97858190305058,-21.957163806101164,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-49,CA-49,CA,49,2012-11-08,General,JERRY TETALMAN,DARRELL E ISSA,,114893,159725,0,274618,41.83738866352533,58.16261133647467,-16.325222672949334,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-50,CA-50,CA,50,2012-11-08,General,DAVID B SECOR,DUNCAN HUNTER,,83455,174838,0,258293,32.31020585149423,67.68979414850577,-35.37958829701153,R,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-51,CA-51,CA,51,2012-11-08,General,JUAN VARGAS,MICHAEL CRIMMINS,,113934,45464,0,159398,71.47768478901868,28.52231521098132,42.95536957803736,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-52,CA-52,CA,52,2012-11-08,General,SCOTT PETERS,BRIAN P BILBRAY,,151451,144459,0,295910,51.18144030279477,48.81855969720523,2.3628806055895373,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CA-53,CA-53,CA,53,2012-11-08,General,SUSAN A DAVIS,NICK POPADITCH,,164825,103482,0,268307,61.431494519337924,38.568505480662076,22.862989038675845,D,True,True,True,2,1,1,0,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CO-1,CO-1,CO,1,2012-11-08,General,DIANA DEGETTE,DANNY STROUD,FRANK ATWOOD | GARY SWING,237579,93217,17414,348210,68.2286551219092,26.770339737514718,41.458315384394474,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
2012,House,CO-2,CO-2,CO,2,2012-11-08,General,JARED POLIS,KEVIN LUNDBERG,RANDY LUALLIN | SUSAN P HALL,234758,162639,24183,421580,55.68527918781726,38.57844300014232,17.106836187674936,D,True,True,True,4,1,1,2,D_vs_R,False,False,False,True,,"MIT Election Data and Science Lab, U.S. House 1976-2024",doi:10.7910/DVN/IG0UN2,2026-07-15
